artist_id,artist_name,main_genre
187172,Flogging Molly,Pop/Rock
187413,Gary Wilson,Pop/Rock
187422,Funeral for a Friend,Pop/Rock
187478,Eric Clapton,Pop/Rock
187581,Funkadelic,R&B;
187907,Don Omar,Latin
188190,Unwound,Pop/Rock
188202,Don Lamond,Jazz
188206,Floetry,R&B;
188261,Eric Johnson,Pop/Rock
188342,Freddy Fender,Country
188432,David Sanborn,Jazz
188467,John Parr,Pop/Rock
188697,Foxy Brown,Reggae
188809,Eric Serra,Stage & Screen
188843,Dori Caymmi,Latin
188981,Francis Lai,Unknown
189229,Lee Roy Parnell,Country
189641,Jean-Jacques Perrey,Electronic
189644,Doris Day,Vocal
189678,Galaxie 500,Pop/Rock
189701,Jean Shepard,Country
189831,John Taylor,Jazz
189848,Frank Butler,Jazz
190012,John Tesh,New Age
190021,John Holt,Reggae
190235,Mad Cobra,Reggae
190531,Frederick Knight,R&B;
190550,Eric Tingstad,Unknown
190632,Dottie West,Country
190843,LeftÃ¶ver Crack,Pop/Rock
190888,Jeff Lorber,Jazz
190946,Lefty Frizzell,Country
191063,Celtic Frost,Pop/Rock
191070,Wang Chung,Pop/Rock
191175,Wall of Voodoo,Pop/Rock
191429,Magic Sam,Blues
191680,Gato Barbieri,Jazz
191699,Gal Costa,Latin
191947,War,R&B;
191983,Galactic,Pop/Rock
192260,John Klemmer,Jazz
192338,Madball,Pop/Rock
192382,Deep Purple,Pop/Rock
192840,John Travolta,Pop/Rock
192925,John Renbourn,Folk
193025,Gregory Abbott,R&B;
193160,The Maddox Brothers & Rose,Country
193216,Free,Pop/Rock
193231,Gang of Four,Pop/Rock
193305,Cassie,R&B;
193320,Def Leppard,Pop/Rock
193342,Emperor,Pop/Rock
193444,Cassius,Electronic
193594,Madeleine Peyroux,Vocal
193802,Warne Marsh,Jazz
193963,Warrant,Pop/Rock
194008,Deicide,Pop/Rock
194018,Del Shannon,Pop/Rock
194036,Gene Clark,Pop/Rock
194039,Geggy Tah,Pop/Rock
194063,Lee Ann Womack,Country
194246,Garbage,Pop/Rock
194380,Emmanuel,Latin
194578,Gang Green,Pop/Rock
194703,The Flying Burrito Brothers,Pop/Rock
194743,Grace Slick,Pop/Rock
195237,Delaney & Bonnie,Pop/Rock
195305,Focus,Pop/Rock
195368,Dorothy Norwood,Religious
195373,CesÃ¡ria Ã‰vora,International
195634,Dazz Band,R&B;
195874,Madness,Pop/Rock
196200,Dorothy Loudon,Vocal
196248,Don Williams,Country
196254,The Flying Luttenbachers,Jazz
196370,Freestyle,Electronic
196544,Della Reese,Vocal
196690,Lee Greenwood,Country
196969,John Martyn,Folk
196976,Gretchen Wilson,Country
197040,Champion Jack Dupree,Blues
197364,David Byrne,Pop/Rock
197424,Vicente FernÃ¡ndez,Latin
197460,Cassandra Wilson,Vocal
197475,Gene Loves Jezebel,Pop/Rock
197532,Charles TrÃ©net,Vocal
197582,Dee Clark,R&B;
197757,Warren Haynes,Pop/Rock
197921,The English Beat,Pop/Rock
198162,Johnnie Taylor,R&B;
198302,The Dream Syndicate,Pop/Rock
198426,Changing Faces,R&B;
198532,Doug Sahm,Pop/Rock
198783,Johnny Horton,Country
198901,Webb Pierce,Country
198922,Esquerita,Pop/Rock
199089,Halifax,Pop/Rock
199090,Denise LaSalle,Blues
199194,Dougie MacLean,Folk
199229,Johnny Bond,Country
199369,Cat Anderson,Jazz
199917,Chantal Kreviazuk,Easy Listening
199995,Genesis,Pop/Rock
200074,Lenny Kravitz,Pop/Rock
200322,Johnny "Hammond" Smith,Jazz
200448,Erma Franklin,R&B;
200775,Ernest Tubb,Country
200777,Ernestine Anderson,Vocal
200791,Waylon Jennings,Country
200882,Gene Pitney,Pop/Rock
200968,Gene Simmons,Pop/Rock
201022,Lenny Welch,Pop/Rock
201297,Foghat,Pop/Rock
201593,Destruction,Pop/Rock
201667,Vickie Winans,Religious
201668,Drive-By Truckers,Pop/Rock
201678,Vince Guaraldi,Jazz
201716,Ty Herndon,Country
201760,George Benson,Jazz
201958,General Public,Pop/Rock
201983,Westlife,Pop/Rock
202033,Tony Trischka,Country
202084,Nouvelle Vague,Pop/Rock
202089,Charles & Eddie,R&B;
202162,Derek Trucks,Pop/Rock
202187,Ernest Ranglin,Reggae
202344,Vicki Sue Robinson,R&B;
202545,Generation X,Pop/Rock
202554,Johnny Mandel,Jazz
203008,Rush,Pop/Rock
203592,Max Richter,Classical
203639,Johnny Rivers,Pop/Rock
203670,VerÃ³nica Castro,Latin
203695,Luscious Jackson,Pop/Rock
203710,Tubeway Army,Unknown
203711,Tuck & Patti,Jazz
203764,Wet,Pop/Rock
203765,Wet Wet Wet,Pop/Rock
203804,Victor Borge,Comedy/Spoken
204386,James Taylor,Pop/Rock
204708,Dr. Feelgood,Pop/Rock
204714,Johnny Shines,Blues
204847,Wheatus,Pop/Rock
204850,Charles Earland,Jazz
204901,Sarah Vaughan,Vocal
204968,Charlie Byrd,Jazz
205180,Dr. John,Pop/Rock
205254,Vic Damone,Vocal
205442,Amy Millan,Pop/Rock
205520,Tullycraft,Pop/Rock
205627,Charlie Chaplin,Reggae
205838,DragonForce,Pop/Rock
205959,Tycho,Electronic
206167,Dramarama,Pop/Rock
206241,Eurythmics,Pop/Rock
206407,Descendents,Pop/Rock
206465,Type O Negative,Pop/Rock
206538,Charles Lloyd,Jazz
206658,Werly Fairburn,Pop/Rock
206668,Des'ree,R&B;
206967,Erroll Garner,Jazz
207127,Ricky Van Shelton,Country
207290,DeVotchKa,Pop/Rock
207360,Dub Pistols,Electronic
207644,The Charlie Daniels Band,Country
207735,Charlie Feathers,Pop/Rock
208076,Luther Vandross,R&B;
208303,Jane Siberry,Pop/Rock
208404,Dexter Gordon,Jazz
208582,Lesley Gore,Pop/Rock
208774,Janet Jackson,R&B;
208893,Vetiver,Pop/Rock
208997,Rita Coolidge,Pop/Rock
209019,Drake Bell,Pop/Rock
209142,George Harrison,Pop/Rock
209517,Wilbert Harrison,R&B;
209773,Joe Pass,Jazz
210142,Lou Ann Barton,Blues
210143,Lou Bega,Pop/Rock
210276,Wesley Willis,Pop/Rock
210323,Joe Tex,R&B;
210425,Johnny Thunders & the Heartbreakers,Pop/Rock
210430,Los Tres,Unknown
210512,Janie Fricke,Country
210757,Johnny Guarnieri,Jazz
210830,Jamie Foxx,R&B;
210991,Destiny's Child,R&B;
211095,UnderÃ¸ath,Pop/Rock
211146,David Lindley,Pop/Rock
211197,Dick Gregory,Comedy/Spoken
211424,Dick Hyman,Jazz
211435,White Noise,Unknown
211483,Charlie Haden,Jazz
211570,Dianne Reeves,Vocal
211578,Jamie Cullum,Pop/Rock
211758,Charlie Parker,Jazz
212006,Ricochet,Country
212129,Charlie Palmieri,Latin
212131,Ride,Pop/Rock
212200,Jon Hendricks,Vocal
212612,Johnny Hartman,Vocal
212614,Deodato,Latin
212810,Russ Taff,Religious
213165,Jan & Dean,Pop/Rock
213212,Janis Ian,Pop/Rock
213273,Joey McIntyre,Pop/Rock
213510,Johnny Griffin,Jazz
213561,David Guetta,Electronic
213590,Joe Williams,Vocal
213921,Less Than Jake,Pop/Rock
214162,Vince Gill,Country
214383,U.K.,Pop/Rock
214546,John Abercrombie,Jazz
214580,Dimmu Borgir,Pop/Rock
214593,David Gray,Pop/Rock
215041,The Jon Spencer Blues Explosion,Pop/Rock
215058,Jars of Clay,Pop/Rock
215296,Rilo Kiley,Pop/Rock
215513,Ciara,R&B;
215803,Violeta Parra,Unknown
215997,Carla Bruni,Pop/Rock
216212,John Cooper Clarke,Pop/Rock
216294,John Coltrane Quartet,Jazz
216348,Javier SolÃ­s,Latin
216586,John Conlee,Country
216846,Jane Birkin,Pop/Rock
216986,David Morales,Electronic
217344,Dido,Pop/Rock
217622,Japan,Pop/Rock
217641,M. Ward,Pop/Rock
217792,Ringo Starr,Pop/Rock
217963,John D. Loudermilk,Pop/Rock
217994,Life Without Buildings,Pop/Rock
218473,Umphrey's McGee,Pop/Rock
218709,Jonathan Butler,Jazz
218885,Horace Andy,Reggae
218994,John Anderson,Country
219021,Luiz BonfÃ¡,Latin
219203,U2,Pop/Rock
219243,VinÃ­cius de Moraes,Latin
219287,Jane Olivor,Vocal
219334,I-Roy,Reggae
219428,Uncle Kracker,Pop/Rock
219483,Dinosaur Jr.,Pop/Rock
219655,Little River Band,Pop/Rock
219966,Vision of Disorder,Pop/Rock
220024,Vitalic,Electronic
220312,Jorge Negrete,Latin
220403,Hombres G,Latin
220946,David Houston,Country
220967,Hortense Ellis,Unknown
221059,Jason Mraz,Pop/Rock
221426,Hot Action Cop,Pop/Rock
221445,Machine Head,Pop/Rock
221603,John Hartford,Country
221660,John Handy,Jazz
221684,John Carpenter,Unknown
221803,UNKLE,Electronic
221844,Rusted Root,Pop/Rock
221894,MFSB,R&B;
222153,Hot Hot Heat,Pop/Rock
222351,Dead Moon,Pop/Rock
222387,M.I.A.,Pop/Rock
222436,David Lee Roth,Pop/Rock
222601,Hot Rize,Country
222748,Vixen,Pop/Rock
222927,Uncle Tupelo,Pop/Rock
222959,MC 900 Ft. Jesus,Pop/Rock
222974,MDC,Pop/Rock
223054,John Fahey,Folk
223197,Hot Water Music,Pop/Rock
223523,Dead Meadow,Pop/Rock
223627,John Frusciante,Pop/Rock
223683,Machel Montano,Reggae
223701,John McLaughlin,Jazz
223861,Bloc Party,Pop/Rock
224186,John Mellencamp,Pop/Rock
224294,John Fogerty,Pop/Rock
224345,Vitamin C,Pop/Rock
224638,John Cale,Pop/Rock
224925,Joseph Arthur,Pop/Rock
225178,Jeff Golub,Unknown
225309,Dee Dee Warwick,Unknown
225389,Jay McShann,Jazz
225607,Lizz Wright,Jazz
225690,Jeff Foxworthy,Comedy/Spoken
225754,Hound Dog Taylor,Blues
225930,Liz Phair,Pop/Rock
225944,Shadow,International
225948,Dead Can Dance,Pop/Rock
226331,John Entwistle,Pop/Rock
226380,Lee Morgan,Jazz
226420,Vivian Green,R&B;
226556,Dead or Alive,Pop/Rock
226908,Big John Patton,Jazz
227088,Deana Carter,Country
227487,John Gorka,Folk
227527,Flatt & Scruggs,Country
227697,Robbie Williams,Pop/Rock
227708,Walter Hawkins,Religious
227776,Lee Konitz,Jazz
228058,Lonnie Liston Smith,Jazz
228087,Zoot Sims,Jazz
228099,Howard Jones,Pop/Rock
228180,Howard Huntsberry,R&B;
228266,Jeff Lynne,Pop/Rock
228299,Jean-Luc Ponty,Jazz
228323,Death,Pop/Rock
228371,Death in June,Pop/Rock
228444,Lee Ritenour,Jazz
228714,Mario Lanza,Vocal
228889,Jobriath,Pop/Rock
229157,Magazine,Pop/Rock
230105,Howard Stern,Comedy/Spoken
230111,David Wilcox,Folk
230244,Local H,Pop/Rock
230297,Walk the Moon,Pop/Rock
230478,Walter Wanderley,Unknown
230667,Zucchero,Pop/Rock
230784,Lord Creator,Reggae
230845,Death Angel,Pop/Rock
230886,Roaring Lion,International
230963,John P. Kee,Religious
231013,Marisela,Latin
231225,The Wannadies,Pop/Rock
231342,Deee-Lite,Pop/Rock
231397,Lil' Mo,R&B;
231645,Jean Ritchie,Folk
232480,John Williams,Stage & Screen
232564,John Lennon,Pop/Rock
232598,Days of the New,Pop/Rock
232701,Jeannie C. Riley,Country
232869,Macy Gray,R&B;
233035,Debbie Reynolds,Vocal
233066,Lou Reed,Pop/Rock
233136,Josh Ritter,Pop/Rock
233147,Howie Day,Pop/Rock
233228,Lou Rawls,R&B;
233300,Hugh Mundell,Reggae
233862,Mahavishnu Orchestra,Jazz
234192,John Kay,Pop/Rock
234325,Loretta Lynn,Country
234374,Hubert Laws,Jazz
234488,Del McCoury,Country
234647,Deborah Cox,R&B;
234844,Debbie Harry,Pop/Rock
235169,Rob Zombie,Pop/Rock
235881,Wardell Gray,Jazz
235923,Leif Garrett,Pop/Rock
236287,Maddy Prior,International
237205,Madonna,Pop/Rock
237517,Lee Hazlewood,Country
237668,Deacon Blue,Pop/Rock
237773,Mark Ronson,Pop/Rock
238115,Sam Cooke,R&B;
238245,Denis Leary,Comedy/Spoken
238297,Delta 5,Pop/Rock
238440,Robert Fripp,Pop/Rock
238495,John Mayall,Blues
238506,John Mayall & the Bluesbreakers,Blues
238686,Robin Thicke,R&B;
238968,Johnny Hates Jazz,Pop/Rock
239638,Johnny Jenkins,Blues
239655,Sandi Patty,Religious
239827,John Mayer,Pop/Rock
239859,Leonard Bernstein,Classical
239921,Depeche Mode,Pop/Rock
239961,Johnny Kidd & the Pirates,Pop/Rock
240009,Johnny "Big Moose" Walker,Blues
240081,Sandie Shaw,Pop/Rock
240252,Juan Gabriel,Latin
240267,Johnny Lee,Country
240311,Link Wray,Pop/Rock
240403,Bobby Troup,Unknown
240503,Leon Redbone,Pop/Rock
240665,Jeff Buckley,Pop/Rock
240865,Jeff Beck,Pop/Rock
240923,Sam Phillips,Pop/Rock
240999,Mark Lindsay,Unknown
241004,Salaam Remi,R&B;
241635,Dennis DeYoung,Pop/Rock
241650,Lemon Jelly,Electronic
241724,The Rockets,Pop/Rock
241813,Johnny Burnette,Pop/Rock
242211,Saliva,Pop/Rock
242343,Demon,Unknown
242473,Johnny Adams,Blues
242511,Johnny "Guitar" Watson,Blues
242578,Razorlight,Pop/Rock
242861,Dennis Brown,Reggae
242949,Wayman Tisdale,Jazz
242966,Lennie Tristano,Jazz
243008,Weezer,Pop/Rock
243012,Rockpile,Pop/Rock
243238,Johnny Clegg,International
243418,Wayne Hancock,Country
243474,Lionel Richie,R&B;
243527,Weather Report,Jazz
243611,David Tudor,Unknown
243777,LÃ©o FerrÃ©,Vocal
243812,Leon Ware,R&B;
243933,Liquid,Unknown
244048,Sammie,R&B;
244073,Samiam,Pop/Rock
244254,Dennis Coffey,Unknown
244406,Johnny Mercer,Vocal
244537,Wendy & Lisa,Pop/Rock
244608,The Derek Trucks Band,Pop/Rock
244711,Johnny Maestro,R&B;
245019,Sandy Denny,Folk
245039,Vassar Clements,Country
245133,Robert Klein,Comedy/Spoken
245250,Juanes,Latin
245292,Rodney Dangerfield,Comedy/Spoken
245489,Deuter,New Age
245513,Liquid Tension Experiment,Pop/Rock
245534,Johnny Rodriguez,Country
245760,Les McCann,Jazz
245992,Johnny Smith,Jazz
246022,Merle Travis,Country
246032,Devendra Banhart,Pop/Rock
246127,Les Nubians,R&B;
246169,Whiskeytown,Pop/Rock
246487,Lenny White,Jazz
246611,Judas Priest,Pop/Rock
246628,Johnny Nash,R&B;
246768,Derrick Morgan,Reggae
246885,Johnny Mathis,Vocal
246947,Sammi Smith,Unknown
246960,Wham!,Pop/Rock
247004,Roberto Torres,Latin
247065,Destroyer,Pop/Rock
247545,Robin Guthrie,Pop/Rock
247699,We Are Scientists,Pop/Rock
247824,Lisa Lisa,R&B;
247963,Love Battery,Pop/Rock
247966,Julie London,Vocal
248392,Wes Montgomery,Jazz
248452,Johnny Pacheco,Latin
248798,Judee Sill,Pop/Rock
248885,Lisandro Meza,Latin
248916,Johnny Osbourne,Reggae
248920,Sara Evans,Country
249175,Les Baxter,Easy Listening
249238,Roger Glover,Unknown
249303,Wet Willie,Pop/Rock
249420,Judy Henske,Folk
249444,Grupo Mojado,Latin
249528,DevilDriver,Pop/Rock
249973,Devo,Pop/Rock
250435,Wayne Shorter,Jazz
250798,White Town,Electronic
250976,Low,Pop/Rock
251033,Pedro the Lion,Pop/Rock
251206,Julie Roberts,Country
251210,Pee Wee Crayton,Blues
251361,Dexys Midnight Runners,Pop/Rock
251375,Johnny Paycheck,Country
251437,People Like Us,Electronic
251474,Junior Byles,Reggae
251491,Leo Sayer,Pop/Rock
251595,Whitesnake,Pop/Rock
251604,Diamond Head,Pop/Rock
251851,Joi,R&B;
251925,Wayne Smith,Reggae
252026,Junior Mance,Jazz
252184,Johnny Thunders,Pop/Rock
252315,Diana King,Reggae
252495,Wayne Newton,Vocal
252509,Leon Haywood,R&B;
252513,Wayne Watson,Pop/Rock
253076,Scooter,Electronic
253137,Junior Senior,Pop/Rock
253142,Scott Walker,Pop/Rock
253232,Junior Vasquez,Electronic
253296,Leroy Van Dyke,Country
253397,Dick Gaughan,International
253408,White Lion,Pop/Rock
253457,Dick Haymes,Vocal
253657,JoJo,Pop/Rock
253734,Johnny Gill,R&B;
253861,Jon Anderson,Pop/Rock
253914,Wayne Toups,International
254083,Wayne Wonder,Reggae
254215,Wilco,Pop/Rock
254411,The Academy Is...,Pop/Rock
254535,Jon Lucien,Vocal
254556,Roger Waters,Pop/Rock
254827,Diamond Rio,Country
254972,Julee Cruise,Pop/Rock
255051,RÃ³isÃ­n Murphy,Pop/Rock
255210,Diana Krall,Jazz
255268,Lucky Dube,Reggae
255347,Savatage,Pop/Rock
255371,Leslie West,Pop/Rock
255377,Pepper Adams,Jazz
255576,Honeymoon Suite,Pop/Rock
255704,Pegboy,Pop/Rock
255733,Johnny Hallyday,Pop/Rock
255770,Wilbur Ware,Jazz
255887,Level 42,Pop/Rock
256349,Peggy Lee,Vocal
256482,Diane Schuur,Vocal
256528,Lucy Pearl,R&B;
256557,Department S,Pop/Rock
256575,Percy Heath,Jazz
256831,Levi Stubbs,R&B;
256951,Say Anything,Pop/Rock
256974,Wild Cherry,R&B;
257141,Widespread Panic,Pop/Rock
257160,Jon Brion,Pop/Rock
257364,Justin Adams,R&B;
257544,Van der Graaf Generator,Pop/Rock
257787,Little Big Town,Country
258000,T-Pain,R&B;
258090,Scott LaFaro,Jazz
258430,Pennywise,Pop/Rock
258514,Jordan Rudess,Pop/Rock
258567,Dillinger Four,Pop/Rock
258741,Jon B.,R&B;
258882,Jon Secada,R&B;
258947,Various Artists,Electronic
259240,Vanessa Paradis,Pop/Rock
259270,Arrow,International
259529,Lester Young,Jazz
259561,Let's Active,Pop/Rock
259800,Saxon,Pop/Rock
260007,Dinah Shore,Vocal
260038,Dinah Washington,Vocal
260206,Van Halen,Pop/Rock
260212,Pet Shop Boys,Pop/Rock
260384,Julian Lennon,Pop/Rock
261087,Life of Agony,Pop/Rock
261106,Hoodoo Gurus,Pop/Rock
261309,Vybz Kartel,Reggae
261332,Jonah Jones,Jazz
261623,Pete Droge,Pop/Rock
261866,Jonathan Edwards,Unknown
262255,Mariah Carey,R&B;
262794,Hootie & the Blowfish,Pop/Rock
263271,Lifehouse,Pop/Rock
263852,Dion & the Belmonts,Pop/Rock
263937,Dio,Pop/Rock
263995,Jeffrey Lewis,Folk
264350,Sean Paul,Reggae
264430,Hooverphonic,Pop/Rock
264499,Amos Lee,Pop/Rock
264617,Lighthouse,Pop/Rock
265440,Jorma Kaukonen,Pop/Rock
265456,Dion,Pop/Rock
266063,Chris Brown,R&B;
266129,Jennifer Hudson,R&B;
266151,Little Texas,Country
266160,Pete Seeger,Folk
266255,Jonathan Richman,Pop/Rock
266503,Marilyn McCoo,R&B;
266534,Josef K,Pop/Rock
266916,Marilyn Monroe,Vocal
266952,Livingston Taylor,Unknown
267354,Horace Silver,Jazz
267411,JosÃ© Alfredo JimÃ©nez,Latin
267435,DiÃ³medes DÃ­az,Country
267814,Hot Chocolate,R&B;
268161,Diego Torres,Latin
268700,Jonny Lang,Pop/Rock
268871,Hot Tuna,Pop/Rock
268990,Luna,Pop/Rock
269172,Lester Flatt,Country
269390,Homer & Jethro,Country
269972,Little Willie John,R&B;
270060,Marie Osmond,Country
270243,Maria Rita,Latin
270491,Joni Mitchell,Pop/Rock
270667,Live,Pop/Rock
270770,Celtic Woman,International
271029,Esther Phillips,R&B;
271113,JosÃ© Feliciano,Vocal
272563,S Club 7,Pop/Rock
272567,Louis Prima,Jazz
272713,Peter Knight,Vocal
273105,Dr. Lonnie Smith,Jazz
273531,Liza Minnelli,Vocal
273628,Louie Bellson,Unknown
274321,"Peter, Paul and Mary",Folk
274520,Los Alegres de TerÃ¡n,Latin
274637,Mario,R&B;
274822,Lonnie Mack,Blues
275130,Robbie Robertson,Pop/Rock
275335,Josh Groban,Vocal
275386,Jerry Garcia Band,Pop/Rock
275757,Pharrell Williams,R&B;
275832,Ron Carter,Jazz
275991,Robby Krieger,Unknown
276085,Howlin' Wolf,Blues
276381,Howard Hewett,R&B;
276592,Jess Stacy,Jazz
276626,Rob Halford,Pop/Rock
276917,Howard McGhee,Jazz
277059,Josh Kelley,Pop/Rock
277351,Loggins & Messina,Pop/Rock
277496,Roachford,Pop/Rock
277572,Phoenix,Pop/Rock
277764,Josh Turner,Country
277977,Sabu Martinez,Latin
278559,Jerry Lewis,Comedy/Spoken
278575,Hoyt Axton,Country
278644,Howard Shore,Stage & Screen
279097,Lola BeltrÃ¡n,Latin
279141,Ritchie Valens,Pop/Rock
279308,Lila McCann,Country
279315,Josh Rouse,Pop/Rock
279337,Sade,R&B;
279395,Gyptian,Reggae
280445,Howard Tate,R&B;
280692,Jill Sobule,Pop/Rock
280897,Deerhunter,Pop/Rock
280956,Rollins Band,Pop/Rock
280960,Lone Justice,Pop/Rock
281225,Rooney,Pop/Rock
281254,Lonestar,Country
281564,Mark Harris,Religious
281953,Marion Meadows,Jazz
282709,Sam & Dave,R&B;
282731,Lorez Alexandria,Unknown
282752,Robbie Dupree,Pop/Rock
282766,Loudon Wainwright III,Folk
282800,Rites of Spring,Pop/Rock
282912,Robert Mirabal,International
283015,Jesse Powell,R&B;
283335,Saga,Pop/Rock
283405,Mark Chesnutt,Country
283538,Mark Collie,Unknown
284207,Ronan Keating,Pop/Rock
284546,Phil Lynott,Pop/Rock
284939,Los Ãngeles Negros,Latin
285232,Maroon 5,Pop/Rock
285272,Rosanne Cash,Country
285693,Robert Gordon,Pop/Rock
286092,Philip Aaberg,New Age
286115,Lorrie Morgan,Country
286439,Calle 13,Latin
286483,Jim Hall,Jazz
286518,Platinum Blonde,Pop/Rock
286530,Jessica Andrews,Country
286561,Robert Earl Keen,Folk
286572,Joss Stone,Pop/Rock
286639,Play,Pop/Rock
286660,Robert Randolph & the Family Band,Unknown
286662,Sam Bush,Country
286866,Los Huracanes del Norte,Latin
287092,Sam Kinison,Comedy/Spoken
287249,Arik Einstein,Unknown
287259,Saint Vitus,Pop/Rock
287350,Mark Lanegan,Pop/Rock
287407,Jessica Simpson,Pop/Rock
287604,Louis Jordan,Jazz
287860,Robin Williams,Comedy/Spoken
287917,Lindsey Buckingham,Pop/Rock
288111,Los Fabulosos Cadillacs,Latin
288154,Rose Tattoo,Pop/Rock
288350,Robert Randolph,Religious
288830,RocÃ­o Jurado,Latin
288904,Richard & Linda Thompson,Pop/Rock
288985,Robert Glasper,Jazz
289058,Saigon Kick,Pop/Rock
289177,Sam the Sham & the Pharaohs,Pop/Rock
289599,Linkin Park,Pop/Rock
289629,Linton Kwesi Johnson,Reggae
289685,Robyn,Pop/Rock
290040,Roy Hamilton,R&B;
290072,Roberta Flack,R&B;
290414,Rose Maddox,Country
290464,Roy Haynes,Jazz
290502,Limp Bizkit,Pop/Rock
290590,Samantha Fox,Pop/Rock
290775,Sam Rivers,Jazz
290812,Joy Division,Pop/Rock
290853,Richard Ashcroft,Pop/Rock
290969,Lime,Unknown
291043,Journey,Pop/Rock
291235,Rockwell,R&B;
292559,Roberto Menescal,Latin
292876,Joyce,Latin
292915,Robert Wyatt,Pop/Rock
293391,Mark O'Connor,Country
293448,Rossington Collins Band,Pop/Rock
293490,Sarah Brightman,Vocal
293896,Rod Stewart,Pop/Rock
293897,Rod Temperton,R&B;
293969,RÃ¶yksopp,Electronic
294085,Rodney Crowell,Country
294126,Sammy,Pop/Rock
294197,Polvo,Pop/Rock
294511,Joy Williams,Unknown
294923,Judy Collins,Folk
294941,Rowan Atkinson,Unknown
295274,Los Lonely Boys,Pop/Rock
295276,Jimmy Cliff,Reggae
295285,Lisa Gerrard,Pop/Rock
295415,Richard Pryor,Comedy/Spoken
295545,Richie Havens,Folk
295756,Santana,Pop/Rock
295933,Judy Kuhn,Pop/Rock
295976,Linda Eder,Vocal
296024,RubÃ©n Blades,Latin
296402,Jimmy Bryant,Country
296487,Roger Daltrey,Pop/Rock
296601,Lionel Cartwright,Country
296802,Lisa Loeb,Pop/Rock
296815,Linda Perhacs,Folk
296903,Love and Rockets,Pop/Rock
297569,Plastilina Mosh,Pop/Rock
297702,Sammy Hagar,Pop/Rock
297839,Sasha,Pop/Rock
297849,Kaleidoscope,Pop/Rock
297894,Poco,Pop/Rock
297955,The Rubinoos,Pop/Rock
298225,Poison the Well,Pop/Rock
298764,Roxette,Pop/Rock
298766,Plastic Bertrand,Pop/Rock
299277,Santo & Johnny,Pop/Rock
299429,Possessed,Pop/Rock
299471,Scorpions,Pop/Rock
299567,Poi Dog Pondering,Pop/Rock
299668,KC & the Sunshine Band,R&B;
299776,Urge Overkill,Pop/Rock
299840,Rufus & Chaka Khan,R&B;
299882,Karen Dalton,Folk
300013,Urbie Green,Jazz
300024,Prefab Sprout,Pop/Rock
300035,Judge,Pop/Rock
300245,Rick Wakeman,Pop/Rock
300534,Little Milton,Blues
300578,Blitzen Trapper,Pop/Rock
300583,Junior Brown,Country
300659,Pedro Infante,Latin
300749,Sammy Kershaw,Country
300801,Little Peggy March,Unknown
301404,Rick Derringer,Pop/Rock
301619,Portishead,Pop/Rock
301919,Love Committee,Unknown
301955,Lowell Fulson,Blues
302026,Running Wild,Pop/Rock
302106,Lisa Stansfield,R&B;
302685,Rufus,R&B;
302765,Prince Far I,Reggae
302774,Roger Sanchez,Electronic
302823,Lucienne Boyer,Unknown
302955,Junior Kelly,Reggae
303050,Rufus Thomas,R&B;
303422,Lucky Ali,International
303506,Usher,R&B;
303626,Kansas,Pop/Rock
303651,Scientist,Reggae
304102,Utah Saints,Electronic
304401,Procol Harum,Pop/Rock
304458,Jule Styne,Stage & Screen
305335,Lisette Melendez,Pop/Rock
305363,Saves the Day,Pop/Rock
305468,Lita Ford,Pop/Rock
305501,Roger,R&B;
305541,Percy Faith,Easy Listening
306446,Junior Kimbrough,Blues
306851,Junkie XL,Electronic
307025,Roky Erickson,Pop/Rock
307083,Junkyard,Pop/Rock
307102,Puddle of Mudd,Pop/Rock
307135,Rick Nielsen,Pop/Rock
307332,Scratch Acid,Unknown
307461,Van Morrison,Pop/Rock
307875,Nanci Griffith,Country
307913,Martin Sexton,Folk
308013,"Jump, Little Children",Pop/Rock
308625,Luis Alberto Spinetta,Latin
308645,Pulp,Pop/Rock
308742,Julian Cope,Pop/Rock
308762,Penguin Cafe Orchestra,New Age
308871,Little Anthony & the Imperials,R&B;
308932,Pentagram,Pop/Rock
309068,Pescado Rabioso,Latin
309328,Percy Mayfield,R&B;
309458,Screamin' Jay Hawkins,R&B;
309839,Justin Tubb,Country
310383,PÃ©rez Prado,Latin
310455,Pestilence,Pop/Rock
310533,Marvin Winans,Unknown
310724,Penetration,Pop/Rock
310789,SeÃ¡n Ã“ Riada,International
310905,Lucero,Pop/Rock
311074,Martin Denny,Easy Listening
311674,Vanilla Fudge,Pop/Rock
311680,Luis Miguel,Latin
312004,Luis Fonsi,Latin
312062,Marvin Sease,Blues
312126,K-Ci & JoJo,R&B;
312140,Pete Fountain,Unknown
312353,Screaming Trees,Pop/Rock
312354,Screeching Weasel,Pop/Rock
312464,Pierre Bachelet,Stage & Screen
312657,Blindside,Pop/Rock
312890,Justin Timberlake,Pop/Rock
313128,Mary Black,International
313284,Little Feat,Pop/Rock
313521,VAST,Pop/Rock
313899,Lucia Mendez,Latin
314050,Narada Michael Walden,Jazz
314113,Julie Andrews,Stage & Screen
314155,Peter Allen,Vocal
314346,Little Jimmy Dickens,Country
314372,Sea Level,Pop/Rock
314505,Vanessa Williams,R&B;
314576,Mary Gauthier,Country
314600,Love,Pop/Rock
314923,Quantic,Electronic
315104,Luis Enrique,Latin
315142,Scandal,Pop/Rock
315336,Perry Como,Vocal
315339,QueensrÃ¿che,Pop/Rock
315403,Venom,Pop/Rock
